date,open,high,low,close,volume
2024-12-16 00:00:00+05:30,510.05,521.75,507.95,519.65,35921
2024-12-17 00:00:00+05:30,522.1,522.75,503.7,507.8,51132
2024-12-18 00:00:00+05:30,501.25,507.2,497.75,503.35,26585
2024-12-19 00:00:00+05:30,491.2,508.5,491.2,506.25,62892
2024-12-20 00:00:00+05:30,507.0,510.3,497.35,499.0,17382
2024-12-23 00:00:00+05:30,501.05,505.55,495.0,498.85,18008
2024-12-24 00:00:00+05:30,500.05,512.0,498.4,505.75,33654
2024-12-26 00:00:00+05:30,504.65,511.05,501.3,510.15,12204
2024-12-27 00:00:00+05:30,510.55,510.55,501.45,502.6,22914
2024-12-30 00:00:00+05:30,502.5,506.95,495.0,498.35,20379
2024-12-31 00:00:00+05:30,484.5,500.0,479.0,498.5,53200
2025-01-01 00:00:00+05:30,500.05,505.0,494.3,503.8,11016
2025-01-02 00:00:00+05:30,504.2,512.0,501.7,508.0,10692
2025-01-03 00:00:00+05:30,508.0,517.5,507.85,514.05,13295
2025-01-06 00:00:00+05:30,514.95,515.95,503.95,508.8,14513
2025-01-07 00:00:00+05:30,508.85,515.1,506.0,507.75,4720
2025-01-08 00:00:00+05:30,504.65,510.0,499.0,500.5,8250
2025-01-09 00:00:00+05:30,500.5,506.3,495.0,498.65,21445
2025-01-10 00:00:00+05:30,493.0,498.0,485.1,485.85,6440
2025-01-13 00:00:00+05:30,483.65,487.0,466.55,471.45,6837
2025-01-14 00:00:00+05:30,471.0,489.85,471.0,487.75,17986
2025-01-15 00:00:00+05:30,487.5,492.2,483.75,491.0,19250
2025-01-16 00:00:00+05:30,491.75,493.95,486.0,489.35,11682
2025-01-17 00:00:00+05:30,491.95,505.35,486.0,499.75,25241
2025-01-20 00:00:00+05:30,499.75,501.4,493.0,499.45,4536
2025-01-21 00:00:00+05:30,499.1,504.15,494.65,499.15,5699
2025-01-22 00:00:00+05:30,497.9,501.0,488.5,495.35,4797
2025-01-23 00:00:00+05:30,493.4,504.45,491.0,502.85,13537
2025-01-24 00:00:00+05:30,501.55,505.6,493.4,494.5,9461
2025-01-27 00:00:00+05:30,493.0,494.55,482.4,484.0,4566
2025-01-28 00:00:00+05:30,483.1,485.3,465.15,466.7,14195
2025-01-29 00:00:00+05:30,468.65,479.4,464.85,469.55,15985
2025-01-30 00:00:00+05:30,473.25,485.05,469.6,479.45,19493
2025-01-31 00:00:00+05:30,483.0,486.5,476.05,485.9,11665
2025-02-01 00:00:00+05:30,493.95,493.95,454.85,457.35,21365
2025-02-03 00:00:00+05:30,450.25,464.5,447.1,461.15,28107
2025-02-04 00:00:00+05:30,461.35,468.5,458.05,467.35,7648
2025-02-05 00:00:00+05:30,467.2,482.8,467.2,478.25,14598
2025-02-06 00:00:00+05:30,470.75,476.7,463.1,470.55,55015
2025-02-07 00:00:00+05:30,474.95,476.2,456.05,460.85,37868
2025-02-10 00:00:00+05:30,451.4,461.45,441.05,443.45,27140
2025-02-11 00:00:00+05:30,441.9,441.9,420.05,421.05,18953
2025-02-12 00:00:00+05:30,422.05,424.95,404.3,405.75,25045
2025-02-13 00:00:00+05:30,406.95,416.95,400.4,402.7,32985
2025-02-14 00:00:00+05:30,406.35,408.65,389.2,393.45,42440
2025-02-17 00:00:00+05:30,392.35,395.0,385.75,391.1,7427
2025-02-18 00:00:00+05:30,391.1,393.7,386.45,393.1,34548
2025-02-19 00:00:00+05:30,395.0,397.45,390.0,395.05,18177
2025-02-20 00:00:00+05:30,395.1,401.15,392.05,400.6,16044
2025-02-21 00:00:00+05:30,403.95,411.6,400.6,405.45,41799
2025-02-24 00:00:00+05:30,406.75,410.5,396.4,406.6,26711
2025-02-25 00:00:00+05:30,406.55,407.1,385.3,394.9,143890
2025-02-27 00:00:00+05:30,390.0,394.8,374.65,380.2,47587
2025-02-28 00:00:00+05:30,380.25,382.65,368.2,370.35,55622
2025-03-03 00:00:00+05:30,370.0,375.15,360.6,372.05,69900
2025-03-04 00:00:00+05:30,372.0,372.75,364.45,369.7,33404
2025-03-05 00:00:00+05:30,369.75,388.85,369.75,386.4,18555
2025-03-06 00:00:00+05:30,391.95,396.1,388.85,394.25,108009
2025-03-07 00:00:00+05:30,393.9,395.85,387.4,388.9,30577
2025-03-10 00:00:00+05:30,391.1,392.2,380.0,384.2,15030
2025-03-11 00:00:00+05:30,378.05,385.0,378.0,382.15,22822
2025-03-12 00:00:00+05:30,382.2,399.25,382.2,385.6,67176
2025-03-13 00:00:00+05:30,394.55,394.55,385.15,387.45,26869
2025-03-17 00:00:00+05:30,389.0,391.6,376.75,377.7,23404
2025-03-18 00:00:00+05:30,378.9,384.35,377.7,383.15,13494
2025-03-19 00:00:00+05:30,382.85,397.9,382.85,393.05,32296
2025-03-20 00:00:00+05:30,394.2,405.0,392.0,402.45,30573
2025-03-21 00:00:00+05:30,401.85,415.0,400.45,413.15,41549
2025-03-24 00:00:00+05:30,419.8,425.0,412.45,416.15,15834
2025-03-25 00:00:00+05:30,419.75,419.75,406.1,410.4,34367
2025-03-26 00:00:00+05:30,410.05,410.6,403.5,404.6,19901
