date,open,high,low,close,volume
2024-12-16 00:00:00+05:30,1594.25,1603.45,1571.0,1573.45,8605
2024-12-17 00:00:00+05:30,1575.0,1585.95,1558.0,1564.4,11524
2024-12-18 00:00:00+05:30,1555.15,1563.1,1507.5,1541.45,68476
2024-12-19 00:00:00+05:30,1505.9,1527.65,1496.05,1506.8,48673
2024-12-20 00:00:00+05:30,1507.9,1524.0,1465.5,1474.0,40815
2024-12-23 00:00:00+05:30,1485.2,1500.2,1460.0,1464.65,38970
2024-12-24 00:00:00+05:30,1464.65,1493.9,1457.15,1461.45,18611
2024-12-26 00:00:00+05:30,1465.0,1478.2,1443.25,1446.15,10719
2024-12-27 00:00:00+05:30,1459.9,1462.65,1423.0,1426.85,35368
2024-12-30 00:00:00+05:30,1430.0,1463.85,1424.3,1447.85,41145
2024-12-31 00:00:00+05:30,1447.8,1454.0,1425.65,1446.5,37330
2025-01-01 00:00:00+05:30,1450.0,1488.15,1450.0,1486.1,21232
2025-01-02 00:00:00+05:30,1499.95,1499.95,1474.0,1493.1,20926
2025-01-03 00:00:00+05:30,1490.5,1511.95,1484.0,1488.4,25297
2025-01-06 00:00:00+05:30,1500.65,1503.1,1406.65,1413.45,21605
2025-01-07 00:00:00+05:30,1413.0,1453.85,1412.0,1437.3,39967
2025-01-08 00:00:00+05:30,1438.45,1443.15,1418.0,1423.85,10255
2025-01-09 00:00:00+05:30,1420.0,1431.6,1403.75,1407.35,17653
2025-01-10 00:00:00+05:30,1407.0,1407.0,1346.0,1353.8,30110
2025-01-13 00:00:00+05:30,1331.35,1347.05,1240.0,1258.05,111812
2025-01-14 00:00:00+05:30,1270.0,1475.25,1266.0,1434.75,204645
2025-01-15 00:00:00+05:30,1412.95,1421.45,1350.0,1358.55,51809
2025-01-16 00:00:00+05:30,1375.55,1437.0,1372.0,1398.75,75787
2025-01-17 00:00:00+05:30,1399.75,1399.95,1380.0,1390.9,16166
2025-01-20 00:00:00+05:30,1406.4,1423.5,1382.8,1414.65,21733
2025-01-21 00:00:00+05:30,1419.65,1440.0,1391.0,1400.5,47617
2025-01-22 00:00:00+05:30,1380.05,1428.2,1351.0,1416.65,43725
2025-01-23 00:00:00+05:30,1412.0,1425.15,1395.25,1404.0,14108
2025-01-24 00:00:00+05:30,1419.65,1425.0,1372.3,1381.2,58833
2025-01-27 00:00:00+05:30,1374.6,1389.0,1305.25,1317.2,68222
2025-01-28 00:00:00+05:30,1318.05,1330.5,1245.0,1310.1,30625
2025-01-29 00:00:00+05:30,1329.75,1344.1,1305.9,1325.15,43898
2025-01-30 00:00:00+05:30,1373.95,1507.05,1355.0,1422.05,249989
2025-01-31 00:00:00+05:30,1419.8,1481.7,1404.7,1466.55,74408
2025-02-01 00:00:00+05:30,1470.0,1518.0,1421.1,1452.25,152548
2025-02-03 00:00:00+05:30,1423.45,1443.5,1362.0,1369.2,42195
2025-02-04 00:00:00+05:30,1389.1,1399.9,1352.7,1364.15,23591
2025-02-05 00:00:00+05:30,1374.95,1394.9,1362.45,1367.6,20447
2025-02-06 00:00:00+05:30,1389.8,1389.8,1341.1,1357.3,13778
2025-02-07 00:00:00+05:30,1357.0,1367.95,1340.8,1350.65,35254
2025-02-10 00:00:00+05:30,1364.95,1364.95,1320.0,1334.35,49259
2025-02-11 00:00:00+05:30,1320.05,1331.7,1283.8,1290.15,56372
2025-02-12 00:00:00+05:30,1289.25,1290.0,1210.0,1247.95,92146
2025-02-13 00:00:00+05:30,1272.95,1272.95,1224.0,1230.2,49016
2025-02-14 00:00:00+05:30,1235.0,1239.85,1151.05,1171.7,112782
2025-02-17 00:00:00+05:30,1150.15,1180.95,1123.05,1147.2,113039
2025-02-18 00:00:00+05:30,1150.0,1159.75,1088.25,1103.35,107263
2025-02-19 00:00:00+05:30,1099.3,1194.1,1087.85,1177.35,54105
2025-02-20 00:00:00+05:30,1174.7,1224.65,1151.95,1210.65,93121
2025-02-21 00:00:00+05:30,1210.65,1239.0,1181.0,1194.15,41765
2025-02-24 00:00:00+05:30,1184.75,1196.6,1152.25,1176.05,47426
2025-02-25 00:00:00+05:30,1175.05,1194.95,1150.0,1159.7,42443
2025-02-27 00:00:00+05:30,1164.85,1164.95,1120.0,1125.45,44818
2025-02-28 00:00:00+05:30,1120.0,1126.0,1063.0,1072.8,54845
2025-03-03 00:00:00+05:30,1073.8,1107.5,1008.0,1046.75,136044
2025-03-04 00:00:00+05:30,1028.0,1117.85,1014.8,1061.45,72314
2025-03-05 00:00:00+05:30,1072.1,1100.45,1072.1,1088.55,25928
2025-03-06 00:00:00+05:30,1090.05,1138.55,1084.95,1113.15,66018
2025-03-07 00:00:00+05:30,1120.95,1150.15,1107.9,1142.55,35015
2025-03-10 00:00:00+05:30,1145.05,1162.6,1087.2,1093.95,28384
2025-03-11 00:00:00+05:30,1087.35,1098.5,1061.0,1087.35,29209
2025-03-12 00:00:00+05:30,1094.95,1100.2,1044.9,1048.2,44587
2025-03-13 00:00:00+05:30,1051.45,1063.45,1029.0,1039.0,99121
2025-03-17 00:00:00+05:30,1040.0,1058.65,1010.2,1015.55,109642
2025-03-18 00:00:00+05:30,1033.4,1088.95,1028.05,1059.45,69993
2025-03-19 00:00:00+05:30,1074.55,1139.0,1074.55,1127.1,168024
