date,open,high,low,close,volume
2024-12-16 00:00:00+05:30,4883.25,4883.25,4791.0,4843.9,7488
2024-12-17 00:00:00+05:30,4811.4,4823.35,4764.7,4779.4,25716
2024-12-18 00:00:00+05:30,4798.05,4798.4,4755.25,4783.55,3493
2024-12-19 00:00:00+05:30,4745.05,4803.25,4727.4,4782.15,8368
2024-12-20 00:00:00+05:30,4839.6,4839.6,4684.3,4700.9,27554
2024-12-23 00:00:00+05:30,4739.8,4739.8,4665.0,4705.1,7564
2024-12-24 00:00:00+05:30,4738.65,4764.65,4693.75,4740.45,5698
2024-12-26 00:00:00+05:30,4749.35,4791.75,4710.0,4766.55,5046
2024-12-27 00:00:00+05:30,4762.95,4805.35,4735.05,4766.85,4974
2024-12-30 00:00:00+05:30,4750.7,4813.75,4741.35,4797.6,2927
2024-12-31 00:00:00+05:30,4754.8,4790.7,4740.6,4763.55,1603
2025-01-01 00:00:00+05:30,4770.0,4818.0,4766.7,4792.75,4169
2025-01-02 00:00:00+05:30,4825.85,4825.85,4725.15,4788.35,3482
2025-01-03 00:00:00+05:30,4818.65,4858.95,4787.9,4835.3,9669
2025-01-06 00:00:00+05:30,4889.95,4889.95,4773.25,4791.4,15233
2025-01-07 00:00:00+05:30,4796.45,4885.2,4796.45,4837.15,15452
2025-01-08 00:00:00+05:30,4859.45,4866.0,4761.25,4858.2,7329
2025-01-09 00:00:00+05:30,4830.2,5048.55,4830.2,4926.15,72411
2025-01-10 00:00:00+05:30,4926.15,4958.8,4885.0,4936.85,3847
2025-01-13 00:00:00+05:30,4936.55,4998.8,4905.0,4923.85,7056
2025-01-14 00:00:00+05:30,4928.0,4928.0,4851.5,4865.35,13835
2025-01-15 00:00:00+05:30,4879.05,4932.95,4805.0,4874.05,9627
2025-01-16 00:00:00+05:30,4871.8,4879.15,4748.0,4844.6,5556
2025-01-17 00:00:00+05:30,4843.3,4918.95,4817.95,4855.65,5378
2025-01-20 00:00:00+05:30,4875.0,4907.0,4835.6,4884.45,4549
2025-01-21 00:00:00+05:30,4880.05,4942.1,4853.15,4904.6,16890
2025-01-22 00:00:00+05:30,4924.6,4976.1,4888.45,4954.35,10189
2025-01-23 00:00:00+05:30,4959.85,5040.0,4897.85,5011.45,4554
2025-01-24 00:00:00+05:30,5049.65,5106.95,5025.0,5099.2,5433
2025-01-27 00:00:00+05:30,5101.55,5214.0,5101.05,5172.2,12265
2025-01-28 00:00:00+05:30,5196.1,5212.9,5020.05,5059.3,19380
2025-01-29 00:00:00+05:30,5124.9,5124.9,4993.25,5037.35,3349
2025-01-30 00:00:00+05:30,5044.55,5105.0,5037.35,5079.65,6585
2025-01-31 00:00:00+05:30,5075.7,5168.75,5040.05,5127.5,8047
2025-02-01 00:00:00+05:30,5130.1,5380.0,5060.65,5198.35,19566
2025-02-03 00:00:00+05:30,5243.85,5243.85,5020.0,5100.95,8234
2025-02-04 00:00:00+05:30,5093.55,5120.0,4989.4,5031.4,11610
2025-02-05 00:00:00+05:30,5047.15,5059.4,4925.0,4931.35,21292
2025-02-06 00:00:00+05:30,4934.0,4976.4,4907.05,4958.95,6348
2025-02-07 00:00:00+05:30,5024.85,5078.8,4843.9,4874.85,45503
2025-02-10 00:00:00+05:30,4939.95,5010.5,4879.1,4909.4,22064
2025-02-11 00:00:00+05:30,4900.05,4940.05,4859.25,4904.05,8327
2025-02-12 00:00:00+05:30,4806.05,4930.2,4806.05,4918.65,5792
2025-02-13 00:00:00+05:30,4905.05,4949.7,4870.0,4897.15,27637
2025-02-14 00:00:00+05:30,4944.95,4952.0,4875.4,4933.45,7346
2025-02-17 00:00:00+05:30,4901.05,4969.7,4901.05,4964.55,10583
2025-02-18 00:00:00+05:30,4965.3,4965.3,4870.0,4892.1,14712
2025-02-19 00:00:00+05:30,4918.75,4918.75,4812.0,4837.1,6208
2025-02-20 00:00:00+05:30,4800.6,4838.9,4794.65,4833.2,2538
2025-02-21 00:00:00+05:30,4830.05,4843.4,4783.4,4831.3,4637
2025-02-24 00:00:00+05:30,4779.95,4828.55,4751.0,4801.35,2473
2025-02-25 00:00:00+05:30,4793.0,4851.2,4761.0,4795.2,1717
2025-02-27 00:00:00+05:30,4849.8,4860.0,4768.25,4785.55,2900
2025-02-28 00:00:00+05:30,4753.2,4783.8,4554.05,4603.05,15692
2025-03-03 00:00:00+05:30,4565.2,4671.05,4548.8,4594.9,9280
2025-03-04 00:00:00+05:30,4579.0,4581.95,4506.5,4575.45,4467
2025-03-05 00:00:00+05:30,4571.75,4736.25,4564.9,4720.4,5522
2025-03-06 00:00:00+05:30,4746.95,4801.0,4653.05,4706.9,9285
2025-03-07 00:00:00+05:30,4690.5,4763.7,4666.6,4742.75,15448
2025-03-10 00:00:00+05:30,4763.05,4821.0,4715.85,4736.75,4749
2025-03-11 00:00:00+05:30,4705.9,4792.7,4705.9,4763.7,2968
2025-03-12 00:00:00+05:30,4760.65,4796.4,4715.0,4792.65,4658
2025-03-13 00:00:00+05:30,4798.95,4835.0,4721.0,4728.05,4542
2025-03-17 00:00:00+05:30,4685.6,4735.0,4635.0,4673.85,4011
2025-03-18 00:00:00+05:30,4686.15,4783.3,4683.0,4771.25,3790
2025-03-19 00:00:00+05:30,4794.0,4794.0,4676.9,4720.0,17684
2025-03-20 00:00:00+05:30,4779.95,4843.35,4718.15,4831.25,6880
2025-03-21 00:00:00+05:30,4835.1,4852.9,4787.0,4817.0,7363
2025-03-24 00:00:00+05:30,4817.0,4830.0,4767.5,4796.75,8300
2025-03-25 00:00:00+05:30,4775.1,4861.0,4738.45,4846.3,9616
2025-03-26 00:00:00+05:30,4883.9,4883.9,4792.85,4849.8,8016
2025-03-27 00:00:00+05:30,4760.4,4918.2,4760.4,4838.15,17317
2025-03-28 00:00:00+05:30,4850.35,5028.2,4850.35,4936.9,7556
2025-04-01 00:00:00+05:30,4875.2,4963.65,4875.2,4899.7,5791
2025-04-02 00:00:00+05:30,4947.95,5049.0,4910.6,5036.5,4323
2025-04-03 00:00:00+05:30,5037.3,5089.7,4988.0,5075.6,8521
2025-04-04 00:00:00+05:30,5059.6,5148.9,4976.5,5024.85,11412
2025-04-07 00:00:00+05:30,4525.05,5071.2,4525.05,5056.05,24032
2025-04-08 00:00:00+05:30,5055.3,5188.0,5038.6,5179.05,12129
2025-04-09 00:00:00+05:30,5173.9,5351.0,5160.7,5336.45,14999
2025-04-11 00:00:00+05:30,5412.55,5412.55,5306.6,5349.45,5130
2025-04-15 00:00:00+05:30,5400.15,5433.0,5311.6,5389.1,14546
