date,open,high,low,close,volume
2024-12-16 00:00:00+05:30,830.05,839.9,821.15,823.5,6044
2024-12-17 00:00:00+05:30,820.45,828.8,810.0,811.6,15639
2024-12-18 00:00:00+05:30,811.0,815.8,790.0,792.2,10670
2024-12-19 00:00:00+05:30,785.0,806.3,776.65,799.5,9210
2024-12-20 00:00:00+05:30,802.0,802.0,761.75,769.65,16197
2024-12-23 00:00:00+05:30,768.05,772.05,738.7,741.25,33722
2024-12-24 00:00:00+05:30,749.6,757.7,739.35,749.95,6138
2024-12-26 00:00:00+05:30,740.0,754.4,734.45,736.55,16023
2024-12-27 00:00:00+05:30,750.0,750.0,733.7,747.15,11456
2024-12-30 00:00:00+05:30,744.55,744.55,713.0,718.35,13268
2024-12-31 00:00:00+05:30,717.0,749.7,703.6,728.1,35779
2025-01-01 00:00:00+05:30,739.8,750.25,719.1,744.3,11330
2025-01-02 00:00:00+05:30,749.95,749.95,732.15,741.25,9663
2025-01-03 00:00:00+05:30,739.55,802.0,739.55,774.6,118450
2025-01-06 00:00:00+05:30,781.0,782.45,749.5,761.35,12062
2025-01-07 00:00:00+05:30,752.45,786.0,752.45,781.0,13074
2025-01-08 00:00:00+05:30,782.0,791.1,772.5,781.65,7598
2025-01-09 00:00:00+05:30,780.0,790.0,772.2,780.3,4953
2025-01-10 00:00:00+05:30,789.9,811.05,655.0,784.6,278415
2025-01-13 00:00:00+05:30,769.0,782.1,743.5,765.05,45258
2025-01-14 00:00:00+05:30,772.05,773.55,733.85,750.25,73302
2025-01-15 00:00:00+05:30,754.9,754.9,737.5,745.05,13700
2025-01-16 00:00:00+05:30,753.2,767.3,752.7,765.95,2936
2025-01-17 00:00:00+05:30,774.0,774.3,762.35,771.75,7983
2025-01-20 00:00:00+05:30,762.2,813.0,762.2,804.9,118093
2025-01-21 00:00:00+05:30,810.05,830.1,800.4,817.65,29946
2025-01-22 00:00:00+05:30,833.35,833.35,783.05,800.4,16806
2025-01-23 00:00:00+05:30,800.45,805.0,788.45,794.95,6319
2025-01-24 00:00:00+05:30,792.0,805.75,772.25,776.65,139819
2025-01-27 00:00:00+05:30,770.6,770.6,725.65,735.25,29086
2025-01-28 00:00:00+05:30,759.95,759.95,698.05,713.0,27174
2025-01-29 00:00:00+05:30,749.75,749.75,717.25,740.15,9125
2025-01-30 00:00:00+05:30,769.95,790.1,740.95,779.8,31724
2025-01-31 00:00:00+05:30,777.0,781.05,744.9,762.05,31372
2025-02-01 00:00:00+05:30,762.0,781.5,740.0,780.35,13696
2025-02-03 00:00:00+05:30,765.1,773.35,749.5,764.6,15359
2025-02-04 00:00:00+05:30,769.9,774.9,758.65,769.3,10867
2025-02-05 00:00:00+05:30,784.55,787.25,770.35,782.9,7900
2025-02-06 00:00:00+05:30,782.85,790.35,772.3,783.5,9809
2025-02-07 00:00:00+05:30,781.2,792.9,763.25,782.05,9432
2025-02-10 00:00:00+05:30,758.15,779.45,754.45,760.7,11010
2025-02-11 00:00:00+05:30,661.95,754.45,661.95,737.2,6240
2025-02-12 00:00:00+05:30,735.05,735.05,700.0,729.65,7288
2025-02-13 00:00:00+05:30,731.05,742.65,724.7,740.0,4114
2025-02-14 00:00:00+05:30,743.05,743.05,709.55,734.45,7154
2025-02-17 00:00:00+05:30,716.5,732.6,707.35,721.85,13534
2025-02-18 00:00:00+05:30,728.95,728.95,694.35,722.6,8715
2025-02-19 00:00:00+05:30,711.0,725.1,676.35,693.8,9690
2025-02-20 00:00:00+05:30,692.3,717.95,692.3,713.2,7139
2025-02-21 00:00:00+05:30,702.15,731.3,702.15,727.8,13761
2025-02-24 00:00:00+05:30,741.65,741.65,714.6,723.05,20034
2025-02-25 00:00:00+05:30,716.0,720.0,700.5,712.95,4172
2025-02-27 00:00:00+05:30,712.85,716.2,700.0,711.0,9557
2025-02-28 00:00:00+05:30,719.0,719.0,699.4,712.4,16359
2025-03-03 00:00:00+05:30,703.15,713.1,689.2,702.55,24439
2025-03-04 00:00:00+05:30,702.55,727.7,690.0,724.7,9095
2025-03-05 00:00:00+05:30,730.0,747.0,721.75,744.05,7191
2025-03-06 00:00:00+05:30,729.2,766.35,729.2,758.15,8029
2025-03-07 00:00:00+05:30,743.15,829.8,743.15,823.65,28671
2025-03-10 00:00:00+05:30,824.1,840.95,810.0,815.0,23701
2025-03-11 00:00:00+05:30,809.95,809.95,785.95,800.9,8840
2025-03-12 00:00:00+05:30,804.0,820.8,801.05,819.55,11319
2025-03-13 00:00:00+05:30,829.85,830.0,809.95,826.25,9276
2025-03-17 00:00:00+05:30,822.4,835.35,802.45,815.6,37207
2025-03-18 00:00:00+05:30,800.05,852.15,800.05,846.9,15644
2025-03-19 00:00:00+05:30,850.45,866.15,838.85,858.1,23824
2025-03-20 00:00:00+05:30,858.95,872.0,845.0,851.4,9850
2025-03-21 00:00:00+05:30,855.0,874.05,844.55,867.75,16545
2025-03-24 00:00:00+05:30,904.05,927.0,859.05,862.8,35807
2025-03-25 00:00:00+05:30,870.9,870.9,842.4,852.75,12110
2025-03-26 00:00:00+05:30,850.35,863.8,850.35,854.6,6640
2025-03-27 00:00:00+05:30,854.6,857.45,840.6,853.3,9976
2025-03-28 00:00:00+05:30,859.9,872.95,846.75,854.05,3776
2025-04-01 00:00:00+05:30,840.1,875.7,840.1,861.3,17765
2025-04-02 00:00:00+05:30,878.45,920.1,861.7,915.2,115183
2025-04-03 00:00:00+05:30,899.55,924.5,899.3,909.0,23155
2025-04-04 00:00:00+05:30,896.4,901.5,842.0,858.7,53515
2025-04-07 00:00:00+05:30,736.9,824.0,736.9,814.95,44083
2025-04-08 00:00:00+05:30,823.95,844.3,812.05,836.5,17848
2025-04-09 00:00:00+05:30,821.0,843.1,806.85,835.55,14152
2025-04-11 00:00:00+05:30,848.15,853.0,834.65,843.2,13851
2025-04-15 00:00:00+05:30,859.95,880.0,850.1,875.6,14111
2025-04-16 00:00:00+05:30,875.5,900.95,874.5,898.85,23955
2025-04-17 00:00:00+05:30,898.95,903.0,882.0,899.65,5313
2025-04-21 00:00:00+05:30,899.0,917.2,889.8,909.95,10762
2025-04-22 00:00:00+05:30,908.0,919.15,903.95,910.2,21462
2025-04-23 00:00:00+05:30,910.05,910.2,886.45,898.1,16563
2025-04-24 00:00:00+05:30,924.95,924.95,895.7,903.9,4937
2025-04-25 00:00:00+05:30,904.95,912.0,864.85,886.85,152515
2025-04-28 00:00:00+05:30,870.0,890.3,862.35,869.45,19537
2025-04-29 00:00:00+05:30,870.0,880.0,864.6,874.55,15306
2025-04-30 00:00:00+05:30,865.3,879.0,855.1,860.4,9860
2025-05-02 00:00:00+05:30,864.7,867.95,848.05,860.85,3267
2025-05-05 00:00:00+05:30,855.05,886.6,855.05,881.3,12051
2025-05-06 00:00:00+05:30,876.45,887.65,872.0,879.65,19770
2025-05-07 00:00:00+05:30,870.45,882.7,853.0,877.05,8324
