date,open,high,low,close,volume
2024-12-16 00:00:00+05:30,2227.0,2245.6,2206.3,2216.2,4040
2024-12-17 00:00:00+05:30,2208.6,2208.6,2161.0,2166.4,7322
2024-12-18 00:00:00+05:30,2158.55,2171.1,2130.35,2142.6,9550
2024-12-19 00:00:00+05:30,2098.9,2160.5,2098.0,2155.25,2504
2024-12-20 00:00:00+05:30,2153.8,2174.7,2071.6,2085.1,5624
2024-12-23 00:00:00+05:30,2104.3,2123.2,2080.1,2085.3,6074
2024-12-24 00:00:00+05:30,2085.3,2098.7,2068.2,2069.6,3190
2024-12-26 00:00:00+05:30,2079.65,2105.0,2068.35,2093.0,11768
2024-12-27 00:00:00+05:30,2096.9,2121.9,2089.6,2091.7,1806
2024-12-30 00:00:00+05:30,2093.25,2110.4,2051.3,2089.95,3328
2024-12-31 00:00:00+05:30,2076.85,2084.4,2053.1,2060.7,3068
2025-01-01 00:00:00+05:30,2056.5,2064.8,2035.0,2042.9,5172
2025-01-02 00:00:00+05:30,2051.5,2104.8,2042.2,2101.3,6576
2025-01-03 00:00:00+05:30,2112.8,2115.3,2042.7,2072.75,10132
2025-01-06 00:00:00+05:30,2073.5,2075.3,1977.9,2012.45,11786
2025-01-07 00:00:00+05:30,2012.45,2023.2,1994.1,1998.5,5844
2025-01-08 00:00:00+05:30,2000.0,2003.2,1959.75,1994.5,21746
2025-01-09 00:00:00+05:30,1988.5,1997.55,1935.85,1938.55,15430
2025-01-10 00:00:00+05:30,1936.1,1941.4,1881.7,1887.7,11906
2025-01-13 00:00:00+05:30,1852.8,1917.3,1852.8,1882.8,23002
2025-01-14 00:00:00+05:30,1882.8,1936.2,1873.7,1896.3,40462
2025-01-15 00:00:00+05:30,1934.2,2018.6,1887.3,1986.2,103304
2025-01-16 00:00:00+05:30,1987.7,2020.7,1985.45,2007.8,14052
2025-01-17 00:00:00+05:30,2007.8,2008.35,1967.1,1976.8,16220
2025-01-20 00:00:00+05:30,1968.1,2002.9,1963.7,1984.05,6616
2025-01-21 00:00:00+05:30,1975.7,2006.3,1969.4,1978.1,13704
2025-01-22 00:00:00+05:30,1974.0,1983.2,1926.6,1941.0,16578
2025-01-23 00:00:00+05:30,1950.8,1983.05,1918.5,1970.8,37030
2025-01-24 00:00:00+05:30,1972.5,1983.3,1896.3,1901.85,14950
2025-01-27 00:00:00+05:30,1913.3,1913.3,1816.0,1822.5,10584
2025-01-28 00:00:00+05:30,1840.5,1863.3,1799.75,1810.45,10132
2025-01-29 00:00:00+05:30,1811.2,1862.6,1809.0,1858.7,11096
2025-01-30 00:00:00+05:30,1865.05,1873.35,1845.0,1848.8,13508
2025-01-31 00:00:00+05:30,1855.5,1914.1,1846.65,1897.85,14112
