date,open,high,low,close,volume
2024-12-16 00:00:00+05:30,350.55,355.8,349.55,352.85,170935
2024-12-17 00:00:00+05:30,359.75,359.75,344.25,345.3,250524
2024-12-18 00:00:00+05:30,344.95,346.8,340.0,340.8,85814
2024-12-19 00:00:00+05:30,333.9,347.15,333.0,346.45,265839
2024-12-20 00:00:00+05:30,345.2,348.75,335.7,337.2,309855
2024-12-23 00:00:00+05:30,338.6,339.2,333.1,334.75,129673
2024-12-24 00:00:00+05:30,335.35,337.3,327.4,333.2,116729
2024-12-26 00:00:00+05:30,333.6,335.95,331.4,332.3,105395
2024-12-27 00:00:00+05:30,333.3,337.05,328.65,329.8,68360
2024-12-30 00:00:00+05:30,330.7,342.35,329.6,340.15,237038
2024-12-31 00:00:00+05:30,342.0,343.7,335.15,341.7,203583
2025-01-01 00:00:00+05:30,340.95,345.45,338.6,343.8,91126
2025-01-02 00:00:00+05:30,344.5,347.25,341.5,346.7,62112
2025-01-03 00:00:00+05:30,345.0,352.3,342.6,343.8,136519
2025-01-06 00:00:00+05:30,343.1,345.05,328.05,329.8,160582
2025-01-07 00:00:00+05:30,332.8,335.3,327.65,328.25,138943
2025-01-08 00:00:00+05:30,329.3,333.95,325.0,330.15,191046
2025-01-09 00:00:00+05:30,329.85,339.25,328.7,329.8,91969
2025-01-10 00:00:00+05:30,329.8,329.8,319.6,320.25,80080
2025-01-13 00:00:00+05:30,316.15,333.3,316.15,320.55,188762
2025-01-14 00:00:00+05:30,324.1,341.35,323.7,340.55,226200
2025-01-15 00:00:00+05:30,342.95,361.3,340.4,351.85,692729
2025-01-16 00:00:00+05:30,362.45,362.45,353.25,354.25,182365
2025-01-17 00:00:00+05:30,357.0,364.95,357.0,363.0,129686
2025-01-20 00:00:00+05:30,379.5,390.0,370.5,375.4,609935
2025-01-21 00:00:00+05:30,373.5,374.0,360.7,361.65,139369
2025-01-22 00:00:00+05:30,361.05,361.1,348.65,356.95,144062
2025-01-23 00:00:00+05:30,358.1,369.1,354.9,367.4,134801
2025-01-24 00:00:00+05:30,369.75,374.3,365.25,367.9,663315
2025-01-27 00:00:00+05:30,367.65,367.65,347.0,348.7,167377
2025-01-28 00:00:00+05:30,353.85,356.85,342.75,353.4,99327
2025-01-29 00:00:00+05:30,354.75,354.75,343.35,346.8,164620
2025-01-30 00:00:00+05:30,345.05,349.45,341.85,345.85,170465
2025-01-31 00:00:00+05:30,346.5,348.8,342.6,346.95,150418
2025-02-01 00:00:00+05:30,349.9,366.2,334.1,352.35,265259
2025-02-03 00:00:00+05:30,345.3,351.0,338.9,349.9,71091
2025-02-04 00:00:00+05:30,353.1,358.9,349.9,356.5,434167
2025-02-05 00:00:00+05:30,359.15,363.5,356.8,357.7,81258
2025-02-06 00:00:00+05:30,362.0,368.5,354.5,355.95,70992
2025-02-07 00:00:00+05:30,357.05,369.35,357.05,363.2,232540
2025-02-10 00:00:00+05:30,364.0,364.45,348.6,351.7,69099
2025-02-11 00:00:00+05:30,351.75,352.9,344.4,348.15,36540
2025-02-12 00:00:00+05:30,346.1,350.7,332.2,347.5,90841
2025-02-13 00:00:00+05:30,347.5,356.6,343.5,348.65,91276
2025-02-14 00:00:00+05:30,349.05,350.3,329.8,335.15,136855
2025-02-17 00:00:00+05:30,334.95,340.4,326.75,339.45,65473
2025-02-18 00:00:00+05:30,339.45,339.9,329.0,336.75,107957
2025-02-19 00:00:00+05:30,335.75,344.0,330.0,341.5,105261
2025-02-20 00:00:00+05:30,337.05,344.5,336.3,341.05,69465
2025-02-21 00:00:00+05:30,339.0,340.4,331.5,336.45,75291
2025-02-24 00:00:00+05:30,331.55,333.8,325.4,330.05,110771
2025-02-25 00:00:00+05:30,329.3,336.75,329.3,331.45,46899
2025-02-27 00:00:00+05:30,331.45,339.85,330.0,337.95,52083
2025-02-28 00:00:00+05:30,339.35,339.35,322.0,323.15,58346
2025-03-03 00:00:00+05:30,326.95,328.3,312.65,326.8,71538
2025-03-04 00:00:00+05:30,325.0,330.0,319.8,326.4,120707
2025-03-05 00:00:00+05:30,328.3,337.55,327.8,337.0,478184
2025-03-06 00:00:00+05:30,337.05,340.95,329.05,330.3,107336
2025-03-07 00:00:00+05:30,331.95,332.6,326.1,327.3,73435
2025-03-10 00:00:00+05:30,329.7,336.55,328.5,329.8,56144
2025-03-11 00:00:00+05:30,325.9,343.0,325.1,341.5,80918
2025-03-12 00:00:00+05:30,345.0,345.0,314.8,324.8,632946
2025-03-13 00:00:00+05:30,324.65,330.35,323.45,326.95,186224
2025-03-17 00:00:00+05:30,326.95,332.0,322.65,330.6,116407
2025-03-18 00:00:00+05:30,333.0,337.95,331.95,336.65,107728
2025-03-19 00:00:00+05:30,337.95,342.8,336.6,339.4,45869
2025-03-20 00:00:00+05:30,340.6,342.0,334.2,340.5,147101
2025-03-21 00:00:00+05:30,340.6,350.0,339.0,348.85,85665
2025-03-24 00:00:00+05:30,353.05,358.8,348.0,348.75,196057
2025-03-25 00:00:00+05:30,349.7,351.0,337.5,339.6,45858
2025-03-26 00:00:00+05:30,344.9,344.9,335.0,339.25,56237
2025-03-27 00:00:00+05:30,338.9,341.25,334.95,338.55,148597
2025-03-28 00:00:00+05:30,340.55,343.0,332.0,334.1,128643
2025-04-01 00:00:00+05:30,350.05,360.85,348.0,352.6,582499
2025-04-02 00:00:00+05:30,352.6,362.7,349.9,361.2,228677
2025-04-03 00:00:00+05:30,355.0,359.4,352.95,358.05,95845
2025-04-04 00:00:00+05:30,358.05,368.2,356.45,360.5,704291
2025-04-07 00:00:00+05:30,324.45,358.0,324.45,356.05,336938
2025-04-08 00:00:00+05:30,362.95,372.0,359.5,370.7,257893
2025-04-09 00:00:00+05:30,370.7,374.25,365.1,370.2,220584
2025-04-11 00:00:00+05:30,372.95,375.2,365.55,373.4,161692
2025-04-15 00:00:00+05:30,380.15,383.0,375.0,380.55,113246
2025-04-16 00:00:00+05:30,376.0,387.25,376.0,385.95,203813
2025-04-17 00:00:00+05:30,385.95,398.75,384.7,397.8,165741
2025-04-21 00:00:00+05:30,399.55,410.0,397.5,407.6,136811
2025-04-22 00:00:00+05:30,408.15,421.3,399.35,400.7,440947
2025-04-23 00:00:00+05:30,400.85,405.05,393.85,400.15,218902
2025-04-24 00:00:00+05:30,400.0,407.05,397.15,406.3,393132
2025-04-25 00:00:00+05:30,406.95,406.95,390.5,396.55,151846
2025-04-28 00:00:00+05:30,409.05,411.4,403.6,408.15,322113
2025-04-29 00:00:00+05:30,410.0,413.7,401.5,402.65,183313
2025-04-30 00:00:00+05:30,403.05,409.3,398.0,408.05,256347
2025-05-02 00:00:00+05:30,392.95,395.25,378.0,379.2,424057
2025-05-05 00:00:00+05:30,380.8,387.45,378.0,384.05,154165
2025-05-06 00:00:00+05:30,384.25,387.45,376.7,379.0,81832
2025-05-07 00:00:00+05:30,379.05,385.6,376.45,383.7,203279
2025-05-08 00:00:00+05:30,380.9,395.7,380.9,384.6,261693
2025-05-09 00:00:00+05:30,370.25,389.75,370.25,388.35,119678
2025-05-12 00:00:00+05:30,393.3,400.0,392.15,397.3,221650
2025-05-13 00:00:00+05:30,398.35,400.0,391.5,394.45,63519
2025-05-14 00:00:00+05:30,397.8,398.85,392.2,396.1,106361
2025-05-15 00:00:00+05:30,396.05,400.2,391.2,396.8,170427
2025-05-16 00:00:00+05:30,397.0,407.15,396.55,400.1,105235
2025-05-19 00:00:00+05:30,400.5,402.3,382.0,389.2,189365
2025-05-20 00:00:00+05:30,389.0,392.6,384.75,386.4,102372
2025-05-21 00:00:00+05:30,386.0,391.95,386.0,387.95,72378
2025-05-22 00:00:00+05:30,388.0,388.45,382.1,383.95,79678
2025-05-23 00:00:00+05:30,384.05,389.0,381.3,383.65,104341
2025-05-26 00:00:00+05:30,381.65,384.5,375.35,380.2,329538
2025-05-27 00:00:00+05:30,380.5,385.95,377.2,383.85,76818
2025-05-28 00:00:00+05:30,384.2,398.9,384.2,391.4,324440
2025-05-29 00:00:00+05:30,393.95,394.45,387.8,391.5,106846
2025-05-30 00:00:00+05:30,394.1,394.45,381.3,383.75,151156
2025-06-02 00:00:00+05:30,382.95,386.95,380.15,382.2,120742
2025-06-03 00:00:00+05:30,382.45,385.35,378.35,380.95,60702
2025-06-04 00:00:00+05:30,382.9,385.75,379.3,383.25,165330
2025-06-05 00:00:00+05:30,383.5,387.65,382.3,384.1,91146
2025-06-06 00:00:00+05:30,383.6,393.65,383.55,391.15,209711
2025-06-09 00:00:00+05:30,390.2,401.4,388.35,395.8,239419
2025-06-10 00:00:00+05:30,396.25,397.25,391.8,393.45,102065
2025-06-11 00:00:00+05:30,392.35,396.4,385.85,387.85,123703
2025-06-12 00:00:00+05:30,391.95,391.95,381.0,382.4,51254
2025-06-13 00:00:00+05:30,374.75,381.2,374.75,380.55,42498
2025-06-16 00:00:00+05:30,380.6,392.3,377.5,390.95,139600
2025-06-17 00:00:00+05:30,390.75,394.6,390.0,391.75,80888
2025-06-18 00:00:00+05:30,388.3,394.35,388.3,391.8,36857
2025-06-19 00:00:00+05:30,393.45,393.75,387.75,389.75,42064
2025-06-20 00:00:00+05:30,390.15,405.9,390.15,404.35,451051
2025-06-23 00:00:00+05:30,402.0,407.3,400.3,401.8,253408
2025-06-24 00:00:00+05:30,405.15,416.8,405.15,414.75,216302
2025-06-25 00:00:00+05:30,416.45,419.0,412.25,415.45,133470
2025-06-26 00:00:00+05:30,415.4,418.6,411.45,415.35,271784
2025-06-27 00:00:00+05:30,415.5,421.55,411.35,412.4,95318
2025-06-30 00:00:00+05:30,414.3,422.8,411.7,421.05,80546
2025-07-01 00:00:00+05:30,424.5,426.45,417.5,420.2,115994
2025-07-02 00:00:00+05:30,420.0,424.9,419.5,423.45,50083
2025-07-03 00:00:00+05:30,424.9,429.9,422.5,425.55,169256
2025-07-04 00:00:00+05:30,429.3,429.75,421.8,424.8,43537
2025-07-07 00:00:00+05:30,424.65,424.65,407.65,408.75,134195
2025-07-08 00:00:00+05:30,405.05,410.0,403.15,406.4,96442
2025-07-09 00:00:00+05:30,406.75,409.9,403.95,405.15,63306
2025-07-10 00:00:00+05:30,406.0,411.25,399.85,402.0,89445
2025-07-11 00:00:00+05:30,403.85,405.45,395.0,403.9,78952
2025-07-14 00:00:00+05:30,405.0,409.05,401.7,404.1,215632
2025-07-15 00:00:00+05:30,404.15,409.0,404.1,408.0,74983
2025-07-16 00:00:00+05:30,408.0,408.7,403.5,404.65,49332
2025-07-17 00:00:00+05:30,405.2,407.7,403.0,406.2,44227
2025-07-18 00:00:00+05:30,405.7,407.0,400.5,403.3,26875
2025-07-21 00:00:00+05:30,398.15,406.05,396.55,404.15,36981
2025-07-22 00:00:00+05:30,404.1,404.1,394.8,396.25,112160
2025-07-23 00:00:00+05:30,396.3,406.5,394.65,405.4,52336
2025-07-24 00:00:00+05:30,405.4,407.45,398.0,401.35,113065
2025-07-25 00:00:00+05:30,397.8,399.35,391.25,393.1,59619
2025-07-28 00:00:00+05:30,393.1,397.55,382.65,384.3,66933
2025-07-29 00:00:00+05:30,383.5,392.15,382.1,390.55,40652
2025-07-30 00:00:00+05:30,392.1,392.3,382.7,383.75,45138
2025-07-31 00:00:00+05:30,376.1,379.3,361.0,362.75,295241
2025-08-01 00:00:00+05:30,362.55,364.2,344.2,345.1,225969
2025-08-04 00:00:00+05:30,345.3,348.15,339.2,346.05,112449
2025-08-05 00:00:00+05:30,349.0,349.05,341.05,342.8,70801
2025-08-06 00:00:00+05:30,344.35,346.05,340.0,341.0,73987
2025-08-07 00:00:00+05:30,337.9,339.55,330.35,335.15,179637
2025-08-08 00:00:00+05:30,334.55,339.35,330.9,332.5,88899
2025-08-11 00:00:00+05:30,332.45,337.85,330.2,337.35,46194
2025-08-12 00:00:00+05:30,338.85,343.2,337.35,339.35,54202
2025-08-13 00:00:00+05:30,343.2,343.3,336.4,337.2,40445
2025-08-14 00:00:00+05:30,337.95,338.05,330.2,333.0,149716
2025-08-18 00:00:00+05:30,337.35,341.1,328.9,337.6,143086
2025-08-19 00:00:00+05:30,340.45,342.25,335.2,339.9,98028
2025-08-20 00:00:00+05:30,342.0,355.0,341.5,349.05,218521
2025-08-21 00:00:00+05:30,350.85,353.05,346.6,348.3,67467
2025-08-22 00:00:00+05:30,351.0,359.95,348.7,353.5,452794
2025-08-25 00:00:00+05:30,355.6,357.35,351.45,354.8,67615
2025-08-26 00:00:00+05:30,349.95,349.95,339.55,342.4,189466
2025-08-28 00:00:00+05:30,344.15,344.2,334.9,335.45,61842
2025-08-29 00:00:00+05:30,336.0,346.4,336.0,339.25,80161
2025-09-01 00:00:00+05:30,341.15,342.1,338.4,339.55,78701
2025-09-02 00:00:00+05:30,339.55,339.7,328.35,329.3,248473
2025-09-03 00:00:00+05:30,324.05,326.0,312.6,324.05,1501306
2025-09-04 00:00:00+05:30,329.0,329.75,321.6,324.1,159271
2025-09-05 00:00:00+05:30,326.0,341.75,324.5,337.3,5557225
2025-09-08 00:00:00+05:30,340.55,345.4,335.0,344.2,170149
2025-09-09 00:00:00+05:30,342.25,349.75,342.25,346.7,628955
2025-09-10 00:00:00+05:30,352.25,354.0,347.65,349.7,286952
2025-09-11 00:00:00+05:30,350.75,355.75,349.0,353.1,873362
2025-09-12 00:00:00+05:30,353.7,363.05,353.7,362.1,274957
2025-09-15 00:00:00+05:30,362.3,369.5,358.3,358.9,226466
2025-09-16 00:00:00+05:30,360.95,361.0,352.85,357.4,99359
2025-09-17 00:00:00+05:30,358.3,358.9,352.4,353.6,1409275
2025-09-18 00:00:00+05:30,354.0,357.65,352.65,354.1,80256
2025-09-19 00:00:00+05:30,354.1,361.65,350.85,356.75,203763
2025-09-22 00:00:00+05:30,357.5,362.8,354.15,356.2,143097
2025-09-23 00:00:00+05:30,352.6,360.0,352.6,359.1,131366
2025-09-24 00:00:00+05:30,359.0,363.15,355.45,358.05,115743
2025-09-25 00:00:00+05:30,356.05,360.95,355.0,356.4,35596
2025-09-26 00:00:00+05:30,355.05,357.2,344.5,346.45,68450
2025-09-29 00:00:00+05:30,349.75,350.5,344.95,347.05,89850
2025-09-30 00:00:00+05:30,345.0,346.6,341.0,342.85,59224
2025-10-01 00:00:00+05:30,342.0,353.1,342.0,352.3,61669
2025-10-03 00:00:00+05:30,349.55,355.45,348.35,353.7,89850
2025-10-06 00:00:00+05:30,353.7,355.6,349.25,353.15,205470
2025-10-07 00:00:00+05:30,351.0,359.65,351.0,358.3,103449
2025-10-08 00:00:00+05:30,358.3,360.35,353.75,354.75,61988
2025-10-09 00:00:00+05:30,354.55,356.5,352.15,355.25,193935
2025-10-10 00:00:00+05:30,355.25,358.55,352.9,354.0,687559
2025-10-13 00:00:00+05:30,350.05,355.85,348.35,349.8,117592
2025-10-14 00:00:00+05:30,351.05,351.5,337.75,338.4,838189
2025-10-15 00:00:00+05:30,338.95,345.7,338.95,345.15,29415
2025-10-16 00:00:00+05:30,345.2,346.1,343.4,343.85,61842
2025-10-17 00:00:00+05:30,344.05,347.8,341.2,342.95,64999
2025-10-20 00:00:00+05:30,343.15,355.95,343.15,354.7,89863
2025-10-21 00:00:00+05:30,354.75,361.15,353.6,360.15,87013
2025-10-23 00:00:00+05:30,360.5,363.85,357.7,358.75,234894
2025-10-24 00:00:00+05:30,355.45,362.4,355.45,361.45,1037328
2025-10-27 00:00:00+05:30,364.55,381.4,359.9,371.35,1220691
2025-10-28 00:00:00+05:30,377.85,386.5,376.0,385.75,1019123
2025-10-29 00:00:00+05:30,386.0,389.3,379.5,381.15,210146
2025-10-30 00:00:00+05:30,380.6,380.6,364.3,368.25,475067
2025-10-31 00:00:00+05:30,366.05,371.45,362.9,363.75,155856
