date,open,high,low,close,volume
2024-12-16 00:00:00+05:30,225.4,229.35,225.4,227.25,92155
2024-12-17 00:00:00+05:30,226.65,229.2,222.55,223.45,129767
2024-12-18 00:00:00+05:30,224.15,224.15,220.55,221.45,113700
2024-12-19 00:00:00+05:30,218.05,221.0,214.75,219.65,63248
2024-12-20 00:00:00+05:30,218.95,222.1,212.85,213.6,1766925
2024-12-23 00:00:00+05:30,214.8,215.6,211.7,213.7,94079
2024-12-24 00:00:00+05:30,213.75,215.55,211.85,214.1,70748
2024-12-26 00:00:00+05:30,212.7,214.15,210.75,213.7,90581
2024-12-27 00:00:00+05:30,214.2,216.0,212.45,213.35,70848
2024-12-30 00:00:00+05:30,213.05,213.15,208.9,210.25,96410
2024-12-31 00:00:00+05:30,209.95,212.3,207.65,211.7,34346
2025-01-01 00:00:00+05:30,211.7,214.5,211.05,213.35,26891
2025-01-02 00:00:00+05:30,213.35,214.75,210.95,213.85,62426
2025-01-03 00:00:00+05:30,215.55,216.75,210.15,212.15,77417
2025-01-06 00:00:00+05:30,214.9,214.9,199.45,200.95,96475
2025-01-07 00:00:00+05:30,201.3,205.5,201.3,204.65,36217
2025-01-08 00:00:00+05:30,204.3,204.3,199.8,202.5,35724
2025-01-09 00:00:00+05:30,202.5,210.6,200.65,209.4,149464
2025-01-10 00:00:00+05:30,211.65,211.7,201.9,207.55,186916
2025-01-13 00:00:00+05:30,204.65,206.85,196.15,196.95,245885
2025-01-14 00:00:00+05:30,197.2,205.2,197.2,204.6,60542
2025-01-15 00:00:00+05:30,207.0,208.55,199.35,201.0,505937
2025-01-16 00:00:00+05:30,204.35,209.7,202.45,209.25,217911
2025-01-17 00:00:00+05:30,208.9,211.4,205.8,207.45,123667
2025-01-20 00:00:00+05:30,208.1,214.8,207.15,213.85,93697
2025-01-21 00:00:00+05:30,214.5,215.75,209.3,209.75,45736
2025-01-22 00:00:00+05:30,210.2,214.8,206.4,211.2,142577
2025-01-23 00:00:00+05:30,210.5,214.9,208.1,213.85,72326
2025-01-24 00:00:00+05:30,213.2,214.95,201.7,205.9,109966
2025-01-27 00:00:00+05:30,202.45,208.55,199.4,203.3,933998
2025-01-28 00:00:00+05:30,202.8,205.45,195.7,201.1,272481
2025-01-29 00:00:00+05:30,201.5,206.65,199.55,202.05,74409
2025-01-30 00:00:00+05:30,202.1,203.45,199.05,200.95,48543
2025-01-31 00:00:00+05:30,200.8,208.05,200.8,207.15,54403
2025-02-01 00:00:00+05:30,207.35,218.7,202.75,214.15,180015
2025-02-03 00:00:00+05:30,213.35,220.1,211.05,216.2,117731
2025-02-04 00:00:00+05:30,217.9,219.1,212.95,216.3,59876
2025-02-05 00:00:00+05:30,216.2,219.75,214.1,214.95,739425
2025-02-06 00:00:00+05:30,214.95,215.4,210.15,210.85,106502
2025-02-07 00:00:00+05:30,211.15,212.25,207.0,208.75,38927
2025-02-10 00:00:00+05:30,208.55,208.9,198.8,199.5,112429
2025-02-11 00:00:00+05:30,197.3,200.15,189.55,192.8,195226
2025-02-12 00:00:00+05:30,190.5,196.75,186.6,194.8,75636
2025-02-13 00:00:00+05:30,194.5,198.6,191.65,196.1,54642
2025-02-14 00:00:00+05:30,196.35,197.35,186.35,187.35,196516
2025-02-17 00:00:00+05:30,188.45,194.05,179.35,193.55,510573
2025-02-18 00:00:00+05:30,193.95,196.3,186.2,189.55,87146
2025-02-19 00:00:00+05:30,189.6,193.4,187.7,190.35,85145
2025-02-20 00:00:00+05:30,189.2,194.3,188.3,193.4,71278
2025-02-21 00:00:00+05:30,193.35,194.7,188.5,189.5,43251
2025-02-24 00:00:00+05:30,190.05,192.4,185.95,191.05,40877
2025-02-25 00:00:00+05:30,187.9,191.7,187.4,187.75,42394
2025-02-27 00:00:00+05:30,187.85,188.1,182.75,183.25,37300
2025-02-28 00:00:00+05:30,183.5,185.25,179.35,183.05,62526
2025-03-03 00:00:00+05:30,183.05,184.0,175.05,181.7,90041
2025-03-04 00:00:00+05:30,180.4,184.0,178.75,181.35,89364
2025-03-05 00:00:00+05:30,181.35,185.4,180.9,184.3,96907
2025-03-06 00:00:00+05:30,188.2,188.2,183.2,183.7,115004
2025-03-07 00:00:00+05:30,182.9,186.0,181.95,183.05,73165
2025-03-10 00:00:00+05:30,182.45,185.05,178.35,179.7,71767
2025-03-11 00:00:00+05:30,177.35,183.75,175.95,181.65,135201
2025-03-12 00:00:00+05:30,181.65,184.75,180.4,183.9,125424
2025-03-13 00:00:00+05:30,184.1,184.6,180.95,181.65,58334
2025-03-17 00:00:00+05:30,181.65,184.1,181.2,182.4,58314
2025-03-18 00:00:00+05:30,183.7,185.0,182.1,184.05,144808
2025-03-19 00:00:00+05:30,184.05,191.3,184.05,189.9,132911
2025-03-20 00:00:00+05:30,189.75,190.8,185.85,189.55,100141
2025-03-21 00:00:00+05:30,191.45,193.85,189.75,191.35,188644
2025-03-24 00:00:00+05:30,193.2,195.25,192.0,192.7,53154
2025-03-25 00:00:00+05:30,193.0,196.1,190.45,193.35,190412
2025-03-26 00:00:00+05:30,192.25,197.75,192.25,194.7,223967
2025-03-27 00:00:00+05:30,193.0,196.4,191.75,194.0,137841
2025-03-28 00:00:00+05:30,195.25,200.55,192.45,193.8,191558
2025-04-01 00:00:00+05:30,192.55,198.3,192.55,195.15,36816
2025-04-02 00:00:00+05:30,196.0,198.15,192.75,197.85,27326
2025-04-03 00:00:00+05:30,195.6,201.0,195.6,199.85,105011
2025-04-04 00:00:00+05:30,199.2,199.9,193.15,195.55,144995
2025-04-07 00:00:00+05:30,176.35,189.85,176.35,185.7,396727
2025-04-08 00:00:00+05:30,187.2,191.45,185.25,188.4,66638
2025-04-09 00:00:00+05:30,188.05,188.6,183.2,186.4,56755
2025-04-11 00:00:00+05:30,191.4,193.2,188.8,192.25,82677
2025-04-15 00:00:00+05:30,195.45,199.75,193.55,199.35,103615
2025-04-16 00:00:00+05:30,199.8,200.95,198.0,200.05,30757
2025-04-17 00:00:00+05:30,200.05,206.1,200.05,201.15,172682
2025-04-21 00:00:00+05:30,201.2,205.15,200.45,203.75,107068
2025-04-22 00:00:00+05:30,203.45,207.9,201.4,205.75,125296
2025-04-23 00:00:00+05:30,206.55,208.5,203.4,206.4,71212
2025-04-24 00:00:00+05:30,208.1,208.1,205.3,206.55,42791
2025-04-25 00:00:00+05:30,205.9,207.7,196.95,199.85,100838
2025-04-28 00:00:00+05:30,198.75,209.05,198.75,206.9,134569
2025-04-29 00:00:00+05:30,208.1,210.75,202.2,203.15,53469
2025-04-30 00:00:00+05:30,203.95,204.55,197.75,199.25,60790
2025-05-02 00:00:00+05:30,197.15,201.3,192.55,193.7,73155
2025-05-05 00:00:00+05:30,193.7,199.6,193.2,199.0,32060
2025-05-06 00:00:00+05:30,198.85,201.1,193.65,194.25,62400
2025-05-07 00:00:00+05:30,191.5,201.2,191.5,200.35,151074
2025-05-08 00:00:00+05:30,198.7,203.75,193.8,195.35,102611
2025-05-09 00:00:00+05:30,186.2,195.35,186.2,192.25,37830
2025-05-12 00:00:00+05:30,196.0,204.2,196.0,203.15,99286
2025-05-13 00:00:00+05:30,203.1,206.75,202.05,202.8,104704
2025-05-14 00:00:00+05:30,202.15,211.45,202.15,209.5,225975
2025-05-15 00:00:00+05:30,211.2,211.25,207.9,209.85,60872
2025-05-16 00:00:00+05:30,211.15,215.05,209.75,210.35,155773
2025-05-19 00:00:00+05:30,214.15,223.7,209.95,216.4,396201
2025-05-20 00:00:00+05:30,219.15,219.65,206.05,209.5,218498
2025-05-21 00:00:00+05:30,210.3,210.4,201.3,203.7,198726
2025-05-22 00:00:00+05:30,97.0,104.6,88.4,89.85,1770069
2025-05-23 00:00:00+05:30,91.05,91.7,87.95,88.5,1059582
2025-05-26 00:00:00+05:30,90.1,90.35,86.2,86.8,618929
2025-05-27 00:00:00+05:30,87.9,90.05,86.3,88.0,1181624
2025-05-28 00:00:00+05:30,88.45,88.45,86.4,87.0,642125
2025-05-29 00:00:00+05:30,87.05,88.35,86.2,87.5,612593
2025-05-30 00:00:00+05:30,87.95,88.0,85.55,85.9,740769
2025-06-02 00:00:00+05:30,86.45,87.8,85.45,87.65,552267
2025-06-03 00:00:00+05:30,87.51,88.04,85.9,85.98,375423
2025-06-04 00:00:00+05:30,82.0,82.0,76.1,76.79,45443793
2025-06-05 00:00:00+05:30,77.28,77.54,76.13,76.89,1759217
2025-06-06 00:00:00+05:30,77.88,78.16,76.23,77.79,1476056
2025-06-09 00:00:00+05:30,78.44,78.44,77.12,77.39,821332
2025-06-10 00:00:00+05:30,77.5,77.76,76.56,76.69,532881
2025-06-11 00:00:00+05:30,76.78,78.2,76.66,77.33,958052
2025-06-12 00:00:00+05:30,77.51,77.65,74.88,75.17,378514
2025-06-13 00:00:00+05:30,73.87,74.56,72.04,73.91,533465
2025-06-16 00:00:00+05:30,74.03,75.37,73.1,74.94,595647
2025-06-17 00:00:00+05:30,74.94,75.4,74.35,74.69,332047
2025-06-18 00:00:00+05:30,74.87,75.58,74.26,74.45,167527
2025-06-19 00:00:00+05:30,74.45,74.71,72.12,72.5,319680
2025-06-20 00:00:00+05:30,72.72,74.1,72.3,73.76,351154
2025-06-23 00:00:00+05:30,73.38,75.02,72.85,74.65,476165
2025-06-24 00:00:00+05:30,75.63,75.7,73.95,74.08,388340
2025-06-25 00:00:00+05:30,74.78,75.13,74.19,74.8,285247
2025-06-26 00:00:00+05:30,74.8,75.25,73.1,74.38,5860120
2025-06-27 00:00:00+05:30,74.39,75.33,74.32,74.76,2081943
2025-06-30 00:00:00+05:30,74.17,75.95,74.17,74.99,921698
2025-07-01 00:00:00+05:30,75.05,75.31,73.77,74.49,262621
2025-07-02 00:00:00+05:30,74.03,78.28,74.03,77.9,714407
2025-07-03 00:00:00+05:30,78.0,78.25,76.36,76.49,773554
2025-07-04 00:00:00+05:30,76.96,79.1,76.1,78.32,935622
2025-07-07 00:00:00+05:30,78.86,78.87,77.75,78.07,238552
2025-07-08 00:00:00+05:30,78.38,79.69,77.5,79.51,485468
2025-07-09 00:00:00+05:30,80.06,80.06,78.29,78.8,240179
2025-07-10 00:00:00+05:30,79.18,79.18,77.42,77.97,220328
2025-07-11 00:00:00+05:30,78.07,78.07,76.25,76.74,1055415
2025-07-14 00:00:00+05:30,76.85,77.39,76.08,76.67,195303
2025-07-15 00:00:00+05:30,76.7,77.4,76.66,77.03,733828
2025-07-16 00:00:00+05:30,77.29,78.26,76.25,76.34,273151
2025-07-17 00:00:00+05:30,76.42,76.79,75.5,75.65,91594
2025-07-18 00:00:00+05:30,75.22,75.99,74.45,75.42,193854
2025-07-21 00:00:00+05:30,76.31,76.31,74.54,75.14,143054
2025-07-22 00:00:00+05:30,75.01,76.13,74.82,75.64,213715
2025-07-23 00:00:00+05:30,76.19,76.19,74.83,75.72,312411
2025-07-24 00:00:00+05:30,75.59,76.05,75.0,75.64,614515
2025-07-25 00:00:00+05:30,75.4,75.41,73.5,73.8,669200
2025-07-28 00:00:00+05:30,73.22,74.65,73.13,73.43,238849
2025-07-29 00:00:00+05:30,73.06,75.9,73.06,75.29,341994
2025-07-30 00:00:00+05:30,75.29,75.7,74.51,74.68,169517
2025-07-31 00:00:00+05:30,74.47,74.47,72.64,72.88,350697
2025-08-01 00:00:00+05:30,72.65,74.45,72.65,73.53,523218
2025-08-04 00:00:00+05:30,74.57,76.05,72.68,75.83,267064
2025-08-05 00:00:00+05:30,75.9,76.09,74.95,75.16,203902
2025-08-06 00:00:00+05:30,75.54,77.6,75.13,76.47,502195
2025-08-07 00:00:00+05:30,76.22,76.31,75.05,76.1,366174
2025-08-08 00:00:00+05:30,75.92,76.15,73.78,74.22,138239
2025-08-11 00:00:00+05:30,74.64,74.98,73.56,74.65,400261
2025-08-12 00:00:00+05:30,74.99,75.07,73.86,74.01,235438
